transaction_id,date,client_id,product_id,quantity,unit_price,total_price,discount,final_price,campaign_id
433,2015-06-17,404,6,1,364.82,364.82,18.24,346.58,1
434,2015-06-18,178,8,1,167.01,167.01,8.35,158.66,1
435,2015-06-18,428,3,1,670.39,670.39,67.04,603.35,1
436,2015-06-19,17,3,2,730.99,1461.98,0.0,1461.98,
437,2015-06-20,87,3,2,719.91,1439.82,0.0,1439.82,
438,2015-06-20,436,10,1,28.08,28.08,0.0,28.08,
439,2015-06-20,364,4,1,140.57,140.57,0.0,140.57,
440,2015-06-21,243,9,1,114.46,114.46,5.72,108.74,1
441,2015-06-22,39,10,1,29.9,29.9,0.0,29.9,
442,2015-06-23,82,3,1,732.23,732.23,0.0,732.23,
443,2015-06-24,287,8,1,180.61,180.61,9.03,171.58,1
444,2015-06-24,80,9,1,127.15,127.15,12.72,114.43,
445,2015-06-24,12,8,1,178.35,178.35,8.92,169.43,1
446,2015-06-25,362,5,1,239.46,239.46,35.92,203.54,
447,2015-06-25,578,5,1,228.07,228.07,11.4,216.67,
448,2015-06-25,299,10,2,27.16,54.32,2.72,51.6,
449,2015-06-25,285,5,1,231.63,231.63,34.74,196.89,
450,2015-06-25,155,8,2,175.31,350.62,70.12,280.5,1
451,2015-06-26,541,1,1,193.71,193.71,9.69,184.02,
452,2015-06-26,508,7,1,316.22,316.22,47.43,268.79,1
453,2015-06-26,592,6,1,318.8,318.8,63.76,255.04,1
454,2015-06-27,309,8,1,188.86,188.86,9.44,179.42,1
455,2015-06-27,400,8,1,171.45,171.45,8.57,162.88,1
456,2015-06-27,460,7,2,310.71,621.42,31.07,590.35,1
457,2015-06-28,545,6,1,381.93,381.93,0.0,381.93,
458,2015-06-28,344,5,2,238.35,476.7,71.5,405.2,
459,2015-06-28,248,10,1,31.62,31.62,0.0,31.62,
460,2015-06-29,321,9,1,108.25,108.25,10.83,97.42,
461,2015-06-30,457,6,2,330.36,660.72,99.11,561.61,1
462,2015-06-30,223,10,1,30.83,30.83,3.08,27.75,1
463,2015-07-02,580,3,1,755.44,755.44,0.0,755.44,
464,2015-07-02,78,8,1,195.22,195.22,19.52,175.7,
465,2015-07-02,332,5,2,233.1,466.2,46.62,419.58,1
466,2015-07-03,62,5,1,272.78,272.78,40.92,231.86,
467,2015-07-03,183,8,1,165.9,165.9,0.0,165.9,
468,2015-07-04,109,8,2,187.75,375.5,56.33,319.17,
469,2015-07-04,20,8,1,167.36,167.36,0.0,167.36,
470,2015-07-04,273,3,1,728.01,728.01,0.0,728.01,
471,2015-07-04,503,8,2,177.7,355.4,0.0,355.4,
472,2015-07-04,554,4,2,135.1,270.2,0.0,270.2,
473,2015-07-04,581,9,1,130.44,130.44,0.0,130.44,
474,2015-07-04,93,6,2,352.42,704.84,70.48,634.36,
475,2015-07-04,297,4,1,140.3,140.3,21.05,119.25,1
476,2015-07-04,400,2,1,461.76,461.76,46.18,415.58,
477,2015-07-04,144,1,1,187.72,187.72,0.0,187.72,
478,2015-07-05,65,9,2,123.44,246.88,0.0,246.88,
479,2015-07-05,17,1,2,193.57,387.14,0.0,387.14,
480,2015-07-05,217,9,1,119.0,119.0,5.95,113.05,1
481,2015-07-06,594,4,1,162.74,162.74,16.28,146.46,1
482,2015-07-06,47,4,1,156.04,156.04,7.8,148.24,
483,2015-07-06,100,8,2,184.0,368.0,36.8,331.2,1
484,2015-07-07,226,2,1,477.4,477.4,0.0,477.4,
485,2015-07-07,412,6,2,323.46,646.92,32.35,614.57,1
486,2015-07-07,219,1,2,203.72,407.44,20.37,387.07,
487,2015-07-07,173,6,2,353.74,707.48,35.37,672.11,1
488,2015-07-08,103,10,1,29.26,29.26,5.85,23.41,1
489,2015-07-08,92,10,2,32.32,64.64,0.0,64.64,
490,2015-07-09,130,4,1,139.29,139.29,13.93,125.36,
491,2015-07-09,39,10,2,28.08,56.16,0.0,56.16,
492,2015-07-10,309,6,2,344.32,688.64,34.43,654.21,
493,2015-07-10,553,9,1,113.26,113.26,5.66,107.6,1
494,2015-07-10,199,2,2,476.7,953.4,0.0,953.4,
495,2015-07-11,181,3,1,723.82,723.82,144.76,579.06,1
496,2015-07-11,258,6,2,358.18,716.36,35.82,680.54,1
497,2015-07-11,54,9,2,112.22,224.44,11.22,213.22,1
498,2015-07-12,241,8,1,183.34,183.34,27.5,155.84,1
499,2015-07-12,113,6,1,330.94,330.94,49.64,281.3,1
500,2015-07-12,226,2,2,447.39,894.78,44.74,850.04,1
501,2015-07-13,466,3,1,684.23,684.23,171.06,513.17,
502,2015-07-13,208,6,1,323.9,323.9,32.4,291.5,1
503,2015-07-14,477,8,1,177.06,177.06,8.85,168.21,1
504,2015-07-14,161,10,1,32.43,32.43,1.62,30.81,1
505,2015-07-14,422,9,2,119.74,239.48,0.0,239.48,
506,2015-07-14,286,1,1,209.2,209.2,10.46,198.74,1
507,2015-07-14,594,4,2,161.75,323.5,16.18,307.32,
508,2015-07-15,46,1,1,219.65,219.65,0.0,219.65,
509,2015-07-15,404,8,2,191.15,382.3,57.35,324.95,1
510,2015-07-15,572,1,1,207.73,207.73,10.39,197.34,1
511,2015-07-15,245,2,2,406.43,812.86,81.29,731.57,
512,2015-07-17,598,1,2,219.06,438.12,65.72,372.4,1
513,2015-07-17,380,8,2,187.34,374.68,93.67,281.01,
514,2015-07-17,304,7,2,315.17,630.34,0.0,630.34,
515,2015-07-17,213,2,1,460.84,460.84,0.0,460.84,
516,2015-07-17,373,1,2,184.44,368.88,18.44,350.44,1
517,2015-07-17,180,9,1,124.92,124.92,6.25,118.67,1
518,2015-07-18,343,4,2,151.19,302.38,0.0,302.38,
519,2015-07-18,215,4,1,144.61,144.61,0.0,144.61,
520,2015-07-19,56,2,1,438.55,438.55,0.0,438.55,
521,2015-07-19,482,9,1,124.28,124.28,0.0,124.28,
522,2015-07-19,68,4,2,161.76,323.52,32.36,291.16,1
523,2015-07-19,79,2,1,419.83,419.83,20.99,398.84,
524,2015-07-20,534,1,2,191.73,383.46,19.17,364.29,1
525,2015-07-20,356,7,1,296.63,296.63,14.83,281.8,1
526,2015-07-20,238,9,2,123.47,246.94,0.0,246.94,
527,2015-07-20,335,8,2,183.36,366.72,0.0,366.72,
528,2015-07-21,312,10,2,27.79,55.58,8.34,47.24,1
529,2015-07-22,381,5,1,263.49,263.49,26.35,237.14,
530,2015-07-23,165,9,2,114.85,229.7,0.0,229.7,
531,2015-07-23,158,3,2,663.31,1326.62,132.66,1193.96,
532,2015-07-23,379,3,1,658.72,658.72,0.0,658.72,
533,2015-07-23,152,6,2,346.39,692.78,34.64,658.14,1
534,2015-07-24,26,7,2,325.86,651.72,0.0,651.72,
535,2015-07-24,160,1,1,218.81,218.81,0.0,218.81,
536,2015-07-24,303,8,2,194.26,388.52,0.0,388.52,
537,2015-07-24,151,10,2,31.37,62.74,3.14,59.6,1
538,2015-07-24,491,1,2,185.58,371.16,0.0,371.16,
539,2015-07-24,226,8,1,174.87,174.87,8.74,166.13,1
540,2015-07-24,540,4,1,158.44,158.44,7.92,150.52,
541,2015-07-24,457,2,1,492.83,492.83,0.0,492.83,
542,2015-07-25,524,1,1,216.34,216.34,32.45,183.89,1
543,2015-07-25,382,1,1,191.39,191.39,0.0,191.39,
544,2015-07-25,90,4,1,156.84,156.84,0.0,156.84,
545,2015-07-26,296,3,1,742.79,742.79,0.0,742.79,
546,2015-07-26,143,10,2,30.59,61.18,6.12,55.06,
547,2015-07-26,344,2,1,488.98,488.98,24.45,464.53,1
548,2015-07-26,280,7,2,280.49,560.98,0.0,560.98,
549,2015-07-26,205,3,2,746.52,1493.04,298.61,1194.43,
550,2015-07-26,312,8,1,182.13,182.13,18.22,163.91,1
551,2015-07-26,308,8,2,166.47,332.94,16.65,316.29,1
552,2015-07-26,251,1,1,184.77,184.77,18.48,166.29,1
553,2015-07-27,493,10,1,29.62,29.62,4.44,25.18,
554,2015-07-27,123,6,2,350.88,701.76,35.09,666.67,1
555,2015-07-27,60,3,1,674.76,674.76,67.48,607.28,1
556,2015-07-28,370,7,2,308.17,616.34,61.63,554.71,
557,2015-07-28,79,9,2,112.65,225.3,0.0,225.3,
558,2015-07-28,172,9,2,115.74,231.48,0.0,231.48,
559,2015-07-28,278,6,1,321.71,321.71,16.09,305.62,1
560,2015-07-29,531,5,1,243.65,243.65,0.0,243.65,
561,2015-07-29,105,4,1,139.64,139.64,6.98,132.66,
562,2015-07-30,539,9,2,125.1,250.2,0.0,250.2,
563,2015-07-30,79,2,2,478.7,957.4,47.87,909.53,1
564,2015-08-01,372,3,2,744.39,1488.78,0.0,1488.78,
565,2015-08-02,351,3,2,729.39,1458.78,72.94,1385.84,
566,2015-08-02,146,4,1,144.22,144.22,7.21,137.01,
567,2015-08-02,115,2,1,406.69,406.69,20.33,386.36,1
568,2015-08-02,34,9,1,122.24,122.24,6.11,116.13,1
569,2015-08-02,309,1,2,210.18,420.36,21.02,399.34,1
570,2015-08-02,205,3,2,723.88,1447.76,72.39,1375.37,
571,2015-08-03,594,6,1,339.65,339.65,0.0,339.65,
572,2015-08-03,518,10,2,27.41,54.82,0.0,54.82,
573,2015-08-05,197,5,2,233.59,467.18,23.36,443.82,
574,2015-08-05,517,8,1,175.19,175.19,0.0,175.19,
575,2015-08-05,186,6,1,383.69,383.69,0.0,383.69,
576,2015-08-05,322,2,1,446.93,446.93,22.35,424.58,1
577,2015-08-06,296,9,2,125.33,250.66,50.13,200.53,
578,2015-08-07,320,8,2,170.13,340.26,0.0,340.26,
579,2015-08-07,72,8,2,195.81,391.62,39.16,352.46,
580,2015-08-07,406,8,1,180.82,180.82,18.08,162.74,
581,2015-08-07,105,3,1,639.06,639.06,0.0,639.06,
582,2015-08-07,414,2,2,425.96,851.92,0.0,851.92,
583,2015-08-08,596,10,2,28.64,57.28,0.0,57.28,
584,2015-08-08,488,10,1,32.7,32.7,1.64,31.06,1
585,2015-08-08,466,2,1,416.0,416.0,0.0,416.0,
586,2015-08-09,31,2,2,471.4,942.8,47.14,895.66,1
587,2015-08-09,184,7,2,306.28,612.56,0.0,612.56,
588,2015-08-09,79,9,1,126.42,126.42,0.0,126.42,
589,2015-08-09,503,9,1,114.28,114.28,0.0,114.28,
590,2015-08-09,33,7,1,322.81,322.81,48.42,274.39,1
591,2015-08-10,471,1,2,181.31,362.62,18.13,344.49,1
592,2015-08-10,169,8,1,177.5,177.5,0.0,177.5,
593,2015-08-10,583,8,2,185.76,371.52,0.0,371.52,
594,2015-08-11,161,9,2,109.34,218.68,32.8,185.88,
595,2015-08-11,362,5,2,241.02,482.04,96.41,385.63,1
596,2015-08-12,598,1,1,210.61,210.61,0.0,210.61,
597,2015-08-12,366,7,1,291.08,291.08,0.0,291.08,
598,2015-08-12,87,2,1,483.2,483.2,96.64,386.56,1
599,2015-08-13,433,10,2,30.09,60.18,6.02,54.16,
600,2015-08-13,325,7,2,304.22,608.44,91.26,517.18,1
601,2015-08-13,211,6,1,349.77,349.77,17.49,332.28,1
602,2015-08-13,307,6,2,382.86,765.72,114.86,650.86,
603,2015-08-13,549,4,2,143.62,287.24,57.45,229.79,1
604,2015-08-14,95,10,2,27.57,55.14,5.51,49.63,
605,2015-08-15,356,2,1,463.64,463.64,0.0,463.64,
606,2015-08-16,553,6,1,329.01,329.01,0.0,329.01,
607,2015-08-16,561,3,2,753.33,1506.66,75.33,1431.33,1
608,2015-08-17,512,4,2,154.82,309.64,15.48,294.16,1
609,2015-08-17,546,10,1,32.12,32.12,0.0,32.12,
610,2015-08-17,62,9,2,112.82,225.64,0.0,225.64,
611,2015-08-17,308,7,2,294.62,589.24,0.0,589.24,
612,2015-08-17,423,5,2,266.19,532.38,0.0,532.38,
613,2015-08-17,416,4,1,138.41,138.41,13.84,124.57,1
614,2015-08-18,498,9,1,131.79,131.79,6.59,125.2,1
615,2015-08-19,280,3,1,634.08,634.08,0.0,634.08,
616,2015-08-19,44,8,1,190.16,190.16,19.02,171.14,1
617,2015-08-19,66,7,2,323.81,647.62,32.38,615.24,1
618,2015-08-19,144,4,1,138.36,138.36,0.0,138.36,
619,2015-08-19,595,9,1,114.04,114.04,5.7,108.34,1
620,2015-08-20,321,6,2,373.26,746.52,0.0,746.52,
621,2015-08-21,434,4,2,139.33,278.66,41.8,236.86,1
622,2015-08-21,58,8,2,181.2,362.4,36.24,326.16,
623,2015-08-22,253,5,2,268.97,537.94,0.0,537.94,
624,2015-08-22,316,1,1,205.82,205.82,10.29,195.53,
625,2015-08-23,246,5,2,252.64,505.28,25.26,480.02,1
626,2015-08-23,125,9,1,128.81,128.81,0.0,128.81,
627,2015-08-23,403,5,1,240.04,240.04,12.0,228.04,1
628,2015-08-23,165,8,2,184.73,369.46,0.0,369.46,
629,2015-08-24,35,5,2,268.32,536.64,0.0,536.64,
630,2015-08-24,423,6,2,365.22,730.44,0.0,730.44,
631,2015-08-25,268,9,2,109.59,219.18,0.0,219.18,
632,2015-08-25,335,8,2,187.03,374.06,18.7,355.36,1
633,2015-08-25,455,3,2,630.43,1260.86,189.13,1071.73,1
634,2015-08-26,162,4,2,150.49,300.98,0.0,300.98,
635,2015-08-26,421,6,1,346.6,346.6,17.33,329.27,
636,2015-08-26,336,5,2,234.93,469.86,46.99,422.87,
637,2015-08-26,585,4,2,135.62,271.24,40.69,230.55,
638,2015-08-27,92,8,2,169.14,338.28,33.83,304.45,
639,2015-08-28,267,3,1,642.47,642.47,32.12,610.35,1
640,2015-08-28,539,7,1,316.4,316.4,0.0,316.4,
641,2015-08-28,230,4,2,140.72,281.44,14.07,267.37,1
642,2015-08-28,507,7,1,277.81,277.81,0.0,277.81,
643,2015-08-28,290,4,1,147.55,147.55,14.76,132.79,
644,2015-08-29,242,10,2,29.71,59.42,8.91,50.51,
645,2015-08-29,11,8,2,166.8,333.6,0.0,333.6,
646,2015-08-30,393,7,1,314.17,314.17,31.42,282.75,1
647,2015-08-30,241,8,1,194.7,194.7,0.0,194.7,
648,2015-08-31,47,1,1,190.15,190.15,9.51,180.64,1
649,2015-08-31,380,3,1,765.53,765.53,38.28,727.25,1
650,2015-08-31,516,8,1,195.49,195.49,19.55,175.94,
651,2015-08-31,444,3,1,666.46,666.46,0.0,666.46,
652,2015-08-31,288,6,2,379.84,759.68,75.97,683.71,
653,2015-09-01,271,9,1,115.51,115.51,0.0,115.51,
654,2015-09-02,155,9,2,128.47,256.94,12.85,244.09,1
655,2015-09-02,153,1,1,189.19,189.19,37.84,151.35,
656,2015-09-02,507,1,2,197.66,395.32,0.0,395.32,
657,2015-09-02,116,3,1,647.31,647.31,97.1,550.21,
658,2015-09-02,280,10,1,32.35,32.35,0.0,32.35,
659,2015-09-02,539,10,2,28.08,56.16,0.0,56.16,
660,2015-09-03,97,6,1,316.82,316.82,15.84,300.98,1
661,2015-09-03,109,6,1,325.76,325.76,48.86,276.9,
662,2015-09-03,276,10,1,30.95,30.95,4.65,26.3,1
663,2015-09-03,583,3,1,659.59,659.59,98.94,560.65,
664,2015-09-03,73,9,2,130.85,261.7,13.09,248.61,1
665,2015-09-04,409,2,1,406.85,406.85,61.03,345.82,1
666,2015-09-04,158,2,2,431.87,863.74,0.0,863.74,
667,2015-09-04,135,6,2,361.59,723.18,0.0,723.18,
668,2015-09-04,398,8,2,171.67,343.34,34.33,309.01,
669,2015-09-05,191,7,1,307.84,307.84,46.18,261.66,
670,2015-09-05,230,3,2,760.29,1520.58,76.03,1444.55,1
671,2015-09-05,480,7,2,274.75,549.5,0.0,549.5,
672,2015-09-06,308,4,2,150.69,301.38,15.07,286.31,
673,2015-09-06,526,2,1,450.96,450.96,0.0,450.96,
674,2015-09-07,260,6,2,332.84,665.68,199.7,465.98,1
675,2015-09-07,187,7,1,272.72,272.72,13.64,259.08,1
676,2015-09-07,466,8,1,184.46,184.46,18.44,166.02,1
677,2015-09-09,266,2,2,444.04,888.08,133.21,754.87,
678,2015-09-10,472,7,2,322.13,644.26,0.0,644.26,
679,2015-09-10,370,7,1,318.28,318.28,31.83,286.45,
680,2015-09-10,193,1,2,188.37,376.74,0.0,376.74,
681,2015-09-10,552,4,2,137.58,275.16,41.28,233.88,1
682,2015-09-10,171,3,1,733.43,733.43,36.67,696.76,1
683,2015-09-10,461,10,2,28.46,56.92,11.39,45.53,1
684,2015-09-10,443,7,2,320.92,641.84,0.0,641.84,
685,2015-09-10,298,1,2,199.5,399.0,0.0,399.0,
686,2015-09-11,500,4,2,156.43,312.86,15.64,297.22,1
687,2015-09-11,66,5,2,269.64,539.28,0.0,539.28,
688,2015-09-12,356,8,1,187.11,187.11,18.71,168.4,
689,2015-09-13,449,4,2,150.23,300.46,0.0,300.46,
690,2015-09-14,480,3,2,753.64,1507.28,0.0,1507.28,
691,2015-09-14,369,8,2,190.79,381.58,19.08,362.5,1
692,2015-09-14,89,8,1,166.65,166.65,25.0,141.65,
693,2015-09-15,506,5,1,236.74,236.74,11.84,224.9,1
694,2015-09-16,268,6,1,362.38,362.38,90.6,271.78,1
695,2015-09-16,117,10,1,28.36,28.36,0.0,28.36,
696,2015-09-16,364,1,1,210.8,210.8,0.0,210.8,
697,2015-09-17,528,10,1,31.02,31.02,0.0,31.02,
698,2015-09-17,469,2,1,492.72,492.72,0.0,492.72,
699,2015-09-17,105,9,1,109.01,109.01,21.8,87.21,
700,2015-09-17,161,5,1,260.41,260.41,0.0,260.41,
701,2015-09-17,158,6,2,338.42,676.84,33.84,643.0,
702,2015-09-18,7,4,2,160.04,320.08,16.0,304.08,1
703,2015-09-18,273,6,2,365.06,730.12,36.51,693.61,1
704,2015-09-18,543,7,2,317.23,634.46,63.45,571.01,
705,2015-09-18,470,9,1,127.07,127.07,6.35,120.72,
706,2015-09-19,530,2,2,412.63,825.26,41.26,784.0,1
707,2015-09-19,63,7,2,315.55,631.1,0.0,631.1,
708,2015-09-19,60,9,1,131.34,131.34,0.0,131.34,
709,2015-09-19,312,6,2,378.65,757.3,75.73,681.57,
710,2015-09-19,151,7,1,296.77,296.77,44.52,252.25,
711,2015-09-20,453,6,2,377.14,754.28,37.71,716.57,1
712,2015-09-20,309,2,2,408.33,816.66,0.0,816.66,
713,2015-09-20,130,9,1,131.81,131.81,13.18,118.63,1
714,2015-09-20,349,3,1,633.28,633.28,31.66,601.62,1
715,2015-09-20,312,7,1,329.22,329.22,32.92,296.3,1
716,2015-09-21,520,6,1,323.67,323.67,0.0,323.67,
717,2015-09-22,587,1,1,198.13,198.13,0.0,198.13,
718,2015-09-23,580,9,2,128.27,256.54,25.65,230.89,
719,2015-09-23,587,3,2,730.01,1460.02,73.0,1387.02,1
720,2015-09-23,597,4,1,159.69,159.69,15.97,143.72,
721,2015-09-24,84,2,1,410.6,410.6,0.0,410.6,
722,2015-09-24,379,9,1,117.67,117.67,0.0,117.67,
723,2015-09-24,599,8,2,184.91,369.82,0.0,369.82,
724,2015-09-25,427,3,2,650.21,1300.42,195.06,1105.36,
725,2015-09-26,526,9,1,110.83,110.83,16.62,94.21,
726,2015-09-26,379,2,2,459.14,918.28,137.74,780.54,1
727,2015-09-26,157,2,2,438.43,876.86,0.0,876.86,
728,2015-09-26,147,3,1,739.73,739.73,36.99,702.74,1
729,2015-09-27,291,4,1,140.49,140.49,21.07,119.42,1
730,2015-09-27,46,7,2,298.87,597.74,29.89,567.85,1
731,2015-09-27,387,8,2,192.04,384.08,19.2,364.88,
732,2015-09-28,472,8,2,186.02,372.04,55.81,316.23,
733,2015-09-28,420,7,1,283.97,283.97,0.0,283.97,
734,2015-09-28,454,5,1,257.3,257.3,0.0,257.3,
735,2015-09-29,317,9,2,123.48,246.96,12.35,234.61,
736,2015-09-29,535,4,1,157.52,157.52,7.88,149.64,
737,2015-09-29,282,4,1,142.36,142.36,0.0,142.36,
738,2015-09-29,547,10,2,28.92,57.84,0.0,57.84,
739,2015-09-30,349,7,1,280.83,280.83,56.16,224.67,1
740,2015-09-30,118,2,2,453.76,907.52,90.76,816.76,1
741,2015-10-01,315,7,2,310.72,621.44,124.29,497.15,1
742,2015-10-01,102,6,2,324.97,649.94,0.0,649.94,
743,2015-10-02,124,1,1,188.1,188.1,0.0,188.1,
744,2015-10-02,517,7,2,326.96,653.92,65.39,588.53,
745,2015-10-03,496,1,2,196.3,392.6,19.63,372.97,
746,2015-10-04,104,4,1,157.89,157.89,15.79,142.1,
747,2015-10-04,513,4,2,158.49,316.98,47.55,269.43,
748,2015-10-05,551,7,2,327.68,655.36,65.54,589.82,
749,2015-10-05,297,3,1,630.08,630.08,0.0,630.08,
750,2015-10-05,390,6,1,373.97,373.97,74.8,299.17,1
751,2015-10-06,547,10,1,27.42,27.42,5.48,21.94,
752,2015-10-06,287,7,2,282.65,565.3,0.0,565.3,
753,2015-10-06,351,5,2,273.98,547.96,0.0,547.96,
754,2015-10-06,330,6,2,329.74,659.48,0.0,659.48,
755,2015-10-06,137,1,2,204.35,408.7,20.44,388.26,
756,2015-10-06,501,7,1,302.29,302.29,15.11,287.18,1
757,2015-10-06,32,8,1,186.2,186.2,0.0,186.2,
758,2015-10-07,367,7,1,280.63,280.63,14.03,266.6,1
759,2015-10-08,474,6,1,380.54,380.54,19.03,361.51,1
760,2015-10-09,288,6,1,328.41,328.41,0.0,328.41,
761,2015-10-11,227,4,2,164.4,328.8,32.88,295.92,
762,2015-10-11,215,1,1,187.84,187.84,0.0,187.84,
763,2015-10-11,583,9,2,119.86,239.72,0.0,239.72,
764,2015-10-12,579,3,2,639.15,1278.3,127.83,1150.47,
765,2015-10-12,281,4,2,160.43,320.86,48.13,272.73,
766,2015-10-12,574,8,1,162.07,162.07,0.0,162.07,
767,2015-10-12,331,7,2,320.66,641.32,64.13,577.19,
768,2015-10-13,530,1,2,215.35,430.7,43.07,387.63,
769,2015-10-14,324,1,2,195.67,391.34,0.0,391.34,
770,2015-10-14,232,7,1,327.47,327.47,49.12,278.35,1
771,2015-10-14,100,1,2,199.2,398.4,0.0,398.4,
772,2015-10-15,343,5,1,237.36,237.36,0.0,237.36,
773,2015-10-15,342,9,1,127.06,127.06,0.0,127.06,
774,2015-10-16,98,8,2,182.84,365.68,36.56,329.12,1
775,2015-10-16,67,3,1,638.68,638.68,95.8,542.88,1
776,2015-10-17,58,9,1,109.25,109.25,0.0,109.25,
777,2015-10-17,421,4,2,160.94,321.88,0.0,321.88,
778,2015-10-17,476,7,2,322.8,645.6,0.0,645.6,
779,2015-10-18,27,8,1,180.62,180.62,9.03,171.59,
780,2015-10-18,70,10,1,31.74,31.74,9.52,22.22,1
781,2015-10-18,493,10,2,29.67,59.34,8.9,50.44,
782,2015-10-19,526,6,2,336.78,673.56,33.68,639.88,1
783,2015-10-21,317,10,2,29.06,58.12,5.82,52.3,1
784,2015-10-21,520,9,2,128.61,257.22,12.86,244.36,
785,2015-10-21,207,2,2,435.74,871.48,0.0,871.48,
786,2015-10-21,340,10,1,30.4,30.4,1.52,28.88,1
787,2015-10-21,108,8,2,193.54,387.08,0.0,387.08,
788,2015-10-21,229,4,2,149.0,298.0,29.8,268.2,
789,2015-10-21,340,7,2,282.32,564.64,56.46,508.18,1
790,2015-10-22,31,9,1,110.76,110.76,5.54,105.22,
791,2015-10-22,369,1,1,219.01,219.01,43.8,175.21,
792,2015-10-22,348,9,1,113.9,113.9,5.7,108.2,
793,2015-10-22,22,3,1,683.05,683.05,68.3,614.75,1
794,2015-10-23,246,6,1,371.66,371.66,0.0,371.66,
795,2015-10-23,445,2,1,415.66,415.66,41.56,374.1,1
796,2015-10-23,388,6,2,337.26,674.52,0.0,674.52,
797,2015-10-23,194,9,1,115.06,115.06,17.26,97.8,
798,2015-10-24,521,10,1,32.32,32.32,1.62,30.7,
799,2015-10-25,67,3,2,701.21,1402.42,0.0,1402.42,
800,2015-10-25,511,9,2,119.14,238.28,0.0,238.28,
801,2015-10-25,507,8,2,171.66,343.32,0.0,343.32,
802,2015-10-25,38,4,2,141.59,283.18,28.32,254.86,1
803,2015-10-26,387,10,2,27.94,55.88,2.79,53.09,1
804,2015-10-27,87,5,2,247.23,494.46,0.0,494.46,
805,2015-10-28,345,7,1,297.07,297.07,0.0,297.07,
806,2015-10-28,280,7,1,271.48,271.48,13.57,257.91,1
807,2015-10-28,85,5,1,267.13,267.13,0.0,267.13,
808,2015-10-28,234,2,2,415.67,831.34,41.57,789.77,1
809,2015-10-28,338,5,1,240.14,240.14,12.01,228.13,1
810,2015-10-28,142,9,1,129.9,129.9,19.49,110.41,1
811,2015-10-28,414,7,2,319.31,638.62,31.93,606.69,
812,2015-10-29,234,4,1,156.7,156.7,7.83,148.87,
813,2015-10-29,480,8,2,174.26,348.52,17.43,331.09,
814,2015-10-29,428,4,1,148.16,148.16,7.41,140.75,
815,2015-10-30,132,5,2,272.17,544.34,108.87,435.47,1
816,2015-10-31,430,7,2,311.15,622.3,0.0,622.3,
817,2015-10-31,334,10,2,27.14,54.28,2.71,51.57,1
818,2015-10-31,339,10,2,30.78,61.56,0.0,61.56,
819,2015-10-31,391,4,1,163.46,163.46,32.69,130.77,1
820,2015-10-31,463,5,1,229.66,229.66,68.89,160.77,1
821,2015-11-01,204,2,1,487.02,487.02,24.35,462.67,1
822,2015-11-02,537,2,1,445.92,445.92,44.59,401.33,
823,2015-11-02,421,7,2,279.42,558.84,83.83,475.01,
824,2015-11-02,399,4,1,138.9,138.9,13.89,125.01,
825,2015-11-03,163,10,1,30.45,30.45,0.0,30.45,
826,2015-11-03,470,5,2,235.09,470.18,0.0,470.18,
827,2015-11-03,253,9,1,115.89,115.89,0.0,115.89,
828,2015-11-04,41,2,1,430.91,430.91,0.0,430.91,
829,2015-11-04,305,7,1,306.78,306.78,30.68,276.1,1
830,2015-11-05,443,8,1,175.85,175.85,8.79,167.06,1
831,2015-11-05,45,4,1,161.57,161.57,24.24,137.33,
832,2015-11-05,69,4,2,162.26,324.52,16.23,308.29,1
833,2015-11-05,378,2,2,472.99,945.98,0.0,945.98,
834,2015-11-05,169,5,2,235.37,470.74,94.15,376.59,1
835,2015-11-06,409,4,2,146.9,293.8,29.38,264.42,1
836,2015-11-06,476,8,2,178.61,357.22,53.58,303.64,
837,2015-11-07,144,8,2,191.54,383.08,19.15,363.93,
838,2015-11-07,182,5,2,231.21,462.42,23.12,439.3,
839,2015-11-07,158,8,1,174.89,174.89,8.74,166.15,
840,2015-11-08,453,1,1,213.46,213.46,0.0,213.46,
841,2015-11-09,106,7,2,311.42,622.84,31.14,591.7,1
842,2015-11-09,387,4,1,162.86,162.86,8.14,154.72,1
843,2015-11-09,432,1,1,219.57,219.57,21.96,197.61,1
844,2015-11-10,99,3,1,731.36,731.36,219.41,511.95,1
845,2015-11-11,195,10,2,28.24,56.48,2.82,53.66,1
846,2015-11-11,219,2,1,437.09,437.09,65.56,371.53,1
847,2015-11-12,218,8,2,169.92,339.84,0.0,339.84,
848,2015-11-12,45,2,1,484.69,484.69,0.0,484.69,
849,2015-11-12,105,9,1,126.99,126.99,6.35,120.64,1
850,2015-11-13,98,10,2,28.95,57.9,0.0,57.9,
851,2015-11-14,137,6,2,327.27,654.54,0.0,654.54,
852,2015-11-15,494,2,1,435.16,435.16,21.76,413.4,1
853,2015-11-15,239,9,1,122.1,122.1,0.0,122.1,
854,2015-11-15,128,5,2,236.82,473.64,23.68,449.96,1
855,2015-11-16,141,6,1,349.91,349.91,52.49,297.42,1
856,2015-11-17,455,6,2,324.4,648.8,32.44,616.36,1
857,2015-11-17,425,5,1,262.53,262.53,52.51,210.02,1
858,2015-11-17,553,1,2,216.27,432.54,0.0,432.54,
859,2015-11-17,228,10,1,32.24,32.24,3.22,29.02,1
860,2015-11-18,504,2,2,490.83,981.66,98.16,883.5,1
861,2015-11-18,178,10,1,30.29,30.29,0.0,30.29,
862,2015-11-18,437,8,2,173.21,346.42,17.32,329.1,1
